"Inicio del informe","Fin del informe","Nombre del anuncio","Entrega del anuncio","Configuración de atribución",Resultados,"Indicador de resultado",Alcance,Frecuencia,"Costo por resultados","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (ARS)",Finalización,"Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones",Impresiones,"CPM (costo por mil impresiones) (ARS)","Clics en el enlace",shop_clicks,"CPC (costo por clic en el enlace) (ARS)","CTR (porcentaje de clics en el enlace)","Clics (todos)","CTR (todos)","CPC (todos) (ARS)","Visitas a la página de destino","Costo por visita a la página de destino (ARS)","Artículos agregados al carrito","Pagos iniciados",Compras,"Valor de conversión de compras","ROAS de resultados","Indicador de ROAS de resultado","Reproducciones de video de 3 segundos",ThruPlays,"Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 100%","Tiempo promedio de reproducción del video","Resultados (iniciales)","Indicador de resultados (iniciales)"
2026-08-08,2026-08-08,"3x2 Invierno | 24/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW ARG02 | 23/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW ARG02 | 22/07 Carrusel",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW ARG02 | 22/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW ARG | 19/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"Sweater AFA  cupón | 10/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"Ana tik tok | 06/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW AFA | 02/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3849,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW AFA | 30/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW AFA | 30/06",not_delivering,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW SOL | 27/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3499,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"SW SOL | 19/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2645,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-08,2026-08-08,"Ana tik tok",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,7781,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Orgullosamente argentinas",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Cardigam Roma",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Catalogo + Video 5",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Catalogo + Video 4",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Catalogo + Video 3",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Catalogo + Video 2",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Catalogo + Video 1",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"wtf arg | 13/02",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Cardigan  | 07/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,389,1.053985,,3000,Diario,2455.26,"En curso",-,-,-,410,5988.439024,14,,175.375714,3.414634,20,4.878049,122.763,14,175.375714,2,1,,,,,67,16,94,36,22,17,2,,
2026-08-07,2026-08-07,"SW ARG2  | 07/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,353,1.280453,,3000,Diario,3086.22,"En curso",-,-,-,452,6827.920354,6,,514.37,1.327434,5,1.106195,617.244,5,617.244,,,,,,,2,1,,,,,10,,
2026-08-07,2026-08-07,"Reviews | 06/08",not_delivering,"1 día tras clic",2,profile_visit_view,65,1.030769,51.66,1750,Diario,103.32,"En curso",-,-,-,67,1542.089552,2,,51.66,2.985075,2,2.985075,51.66,1,103.32,,,,,,,5,,3,,,,1,,
2026-08-07,2026-08-07,"ANA TIK TOK | 06/08",not_delivering,"1 día tras clic",25,profile_visit_view,481,1.093555,62.8336,1750,Diario,1570.84,"En curso",-,-,-,526,2986.387833,25,,62.8336,4.752852,23,4.372624,68.297391,10,157.084,,,,,,,143,35,89,41,26,23,4,,
2026-08-07,2026-08-07,"SW ARG2 | 06/08",inactive,"1 día tras clic",,,2,1,,1750,Diario,0.74,"En curso",-,-,-,2,370,,,,,0,0,0,,,,,,,,,1,1,1,1,1,1,8,,
2026-08-07,2026-08-07,"3x2 estatico | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,538,1.094796,,5000,Diario,3553.58,"En curso","Por encima del promedio",-,-,589,6033.242784,12,,296.131667,2.037351,14,2.37691,253.827143,14,253.827143,2,,,,,,3,,,,,,2,,
2026-08-07,2026-08-07,"3x2 historia | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,75,1.173333,,5000,Diario,691.02,"En curso",-,-,-,88,7852.5,4,,172.755,4.545455,4,4.545455,172.755,4,172.755,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"3X2 feed | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,6,1.166667,,5000,Diario,43.4,"En curso",-,-,-,7,6200,,,,,1,14.285714,43.4,,,,,,,,,,,,,,,1,,
2026-08-07,2026-08-07,"SW ARG2  | 03/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,547,1.126143,,3450,Diario,3231.11,"En curso","Por encima del promedio",-,-,616,5245.308442,18,,179.506111,2.922078,24,3.896104,134.629583,17,190.065294,2,,,,,,,,,,,,1,,
2026-08-07,2026-08-07,"SW ARG2  | 03/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW ARG2  | 30/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW ARG02 | 29/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Catalogo | 28/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"AD01 Sofia | 27/07",inactive,"7 días tras clic o 1 día tras visualización",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"3x2 Invierno | 24/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW ARG02 | 23/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW ARG02 | 22/07 Carrusel",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW ARG02 | 22/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW ARG | 19/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Sweater AFA  cupón | 10/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Ana tik tok | 06/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW AFA | 02/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3849,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW AFA | 30/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW AFA | 30/06",not_delivering,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW SOL | 27/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3499,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"SW SOL | 19/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2645,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-07,2026-08-07,"Ana tik tok",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,7781,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Orgullosamente argentinas",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Cardigam Roma",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Catalogo + Video 5",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Catalogo + Video 4",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Catalogo + Video 3",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Catalogo + Video 2",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Catalogo + Video 1",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"wtf arg | 13/02",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Cardigan  | 07/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW ARG2  | 07/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Reviews | 06/08",not_delivering,"1 día tras clic",,,10,1,,1750,Diario,10.25,"En curso",-,-,-,10,1025,,,,,0,0,0,,,,,,,,,1,,1,,,,2,,
2026-08-06,2026-08-06,"ANA TIK TOK | 06/08",not_delivering,"1 día tras clic",13,profile_visit_view,244,1.020492,58.22923077,1750,Diario,756.98,"En curso",-,-,-,249,3040.080321,15,,50.465333,6.024096,14,5.62249,54.07,5,151.396,,,,,,,55,11,36,15,9,8,3,,
2026-08-06,2026-08-06,"SW ARG2 | 06/08",inactive,"1 día tras clic",,,5,1,,1750,Diario,4.03,"En curso",-,-,-,5,806,,,,,0,0,0,,,,,,,,,,,,,,,1,,
2026-08-06,2026-08-06,"3x2 estatico | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,581,1.086059,,5000,Diario,2966.4,"En curso","Por encima del promedio",-,-,631,4701.10935,12,,247.2,1.901743,18,2.852615,164.8,10,296.64,,,,,,,5,1,,,,,8,,
2026-08-06,2026-08-06,"3x2 historia | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,35,1.742857,,5000,Diario,345.03,"En curso",-,-,-,61,5656.229508,2,,172.515,3.278689,2,3.278689,172.515,2,172.515,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"3X2 feed | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,34,1.382353,,5000,Diario,414.17,"En curso",-,-,-,47,8812.12766,2,,207.085,4.255319,3,6.382979,138.056667,2,207.085,,,,,,,4,,3,2,1,,4,,
2026-08-06,2026-08-06,"SW ARG2  | 03/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,627,1.108453,,3450,Diario,4151.09,"En curso","Por encima del promedio",-,-,695,5972.791367,18,,230.616111,2.589928,26,3.741007,159.657308,17,244.181765,1,1,,,,,3,,,,,,3,,
2026-08-06,2026-08-06,"SW ARG2  | 03/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW ARG2  | 30/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW ARG02 | 29/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Catalogo | 28/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"AD01 Sofia | 27/07",inactive,"7 días tras clic o 1 día tras visualización",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"3x2 Invierno | 24/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW ARG02 | 23/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW ARG02 | 22/07 Carrusel",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW ARG02 | 22/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW ARG | 19/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Sweater AFA  cupón | 10/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Ana tik tok | 06/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW AFA | 02/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3849,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW AFA | 30/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW AFA | 30/06",not_delivering,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW SOL | 27/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3499,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"SW SOL | 19/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2645,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-06,2026-08-06,"Ana tik tok",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,7781,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Orgullosamente argentinas",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Cardigam Roma",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Catalogo + Video 5",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Catalogo + Video 4",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Catalogo + Video 3",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Catalogo + Video 2",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Catalogo + Video 1",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"wtf arg | 13/02",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Cardigan  | 07/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"SW ARG2  | 07/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"Reviews | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"ANA TIK TOK | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"SW ARG2 | 06/08",inactive,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"3x2 estatico | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,527,1.252372,,5000,Diario,2944.65,"En curso","Por encima del promedio",-,-,660,4461.590909,13,,226.511538,1.969697,25,3.787879,117.786,12,245.3875,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"3x2 historia | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,40,1.6,,5000,Diario,536.04,"En curso",-,-,-,64,8375.625,1,,536.04,1.5625,3,4.6875,178.68,1,536.04,,,,,,,,,,,,,00:00:00,,
2026-08-05,2026-08-05,"3X2 feed | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,8,1,,5000,Diario,53.48,"En curso",-,-,-,8,6685,,,,,0,0,0,,,,,,,,,,,,,,,0,,
2026-08-05,2026-08-05,"SW ARG2  | 03/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,573,1.099476,,3450,Diario,2434.43,"En curso","Por encima del promedio",-,-,630,3864.174603,14,,173.887857,2.222222,16,2.539683,152.151875,15,162.295333,,,,,,,3,,,,,,2,,
2026-08-05,2026-08-05,"SW ARG2  | 03/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
